Participant_ID,Entry_Date,Prompt,Response_Text,Emotion_Label,Sentiment_Score,Word_Count,Theme_Code,Device_Used,Environment,Follow_Up_Flag
P0202,2024-01-03,Morning_Routine,The design is visually appealing but functionality needs work.,Negative,-0.5702725791445464,73.0,Performance,Desktop,Office,0.0
P0203,2024-01-25,Afternoon_Activity,"Overall positive experience, would recommend.",Positive,0.3988690064294777,70.0,Usability,Mobile,Office,0.0
P0204,2024-01-07,Afternoon_Activity,"Overall positive experience, would recommend.",Positive,0.9858846653346431,151.0,Performance,Mobile,Other,0.0
P0205,2024-01-20,Morning_Routine,Experienced some lag during peak hours.,Positive,0.6521648174425951,31.0,Aesthetics,Mobile,Other,0.0
P0206,2024-01-08,Evening_Reflection,Frustrated with the number of steps required.,Positive,1.0,27.0,Value,Mobile,Office,0.0
P0207,2024-01-18,Morning_Routine,"Overall positive experience, would recommend.",Neutral,-0.37917766380068224,51.0,Value,Desktop,Office,1.0
P0208,2024-01-16,Morning_Routine,"Overall positive experience, would recommend.",Neutral,0.2864169619309917,22.0,Value,Tablet,Other,0.0
P0209,2024-01-24,Morning_Routine,Frustrated with the number of steps required.,,-0.23975158216170583,62.0,Aesthetics,Tablet,Office,0.0
P0210,2024-01-30,Morning_Routine,Experienced some lag during peak hours.,Positive,0.5360779506021308,12.0,Emotional_Response,Tablet,Transit,0.0
P0211,2024-01-06,Morning_Routine,Experienced some lag during peak hours.,Negative,-0.39018141292499264,49.0,Aesthetics,Tablet,Other,0.0
P0212,2024-01-06,Morning_Routine,The design is visually appealing but functionality needs work.,Positive,1.0,212.0,Performance,Tablet,Other,1.0
P0213,2024-01-09,Afternoon_Activity,Frustrated with the number of steps required.,Neutral,-0.2355481356498296,20.0,Value,Mobile,Transit,0.0
P0214,2024-01-19,Morning_Routine,"Overall positive experience, would recommend.",Mixed,0.3301964491938656,45.0,Performance,Mobile,Transit,0.0
P0215,2024-01-16,Morning_Routine,Found the interface intuitive and easy to navigate.,Positive,0.7995546878767286,149.0,Emotional_Response,Mobile,Other,0.0
P0216,2024-01-21,Weekly_Summary,"Overall positive experience, would recommend.",Negative,-0.9393905265616956,14.0,Usability,Desktop,Home,1.0
,2024-01-21,Weekly_Summary,Found the interface intuitive and easy to navigate.,Mixed,-1.0,291.0,Emotional_Response,Desktop,Transit,
P0218,2024-01-14,Weekly_Summary,Found the interface intuitive and easy to navigate.,,1.0,25.0,Emotional_Response,Tablet,Home,1.0
P0219,2024-01-12,Weekly_Summary,The design is visually appealing but functionality needs work.,Mixed,-0.6972491851348932,30.0,Performance,Desktop,Home,0.0
P0220,2024-01-13,Morning_Routine,The design is visually appealing but functionality needs work.,Negative,-0.9415143742737733,88.0,Value,Mobile,Office,0.0
P0221,2024-01-23,Afternoon_Activity,Frustrated with the number of steps required.,Positive,0.9461876352688301,89.0,Usability,Tablet,Office,
P0222,2024-01-02,Afternoon_Activity,Frustrated with the number of steps required.,Neutral,-0.2287618803716212,48.0,Aesthetics,Mobile,Other,0.0
P0223,2024-01-05,Afternoon_Activity,Found the interface intuitive and easy to navigate.,Neutral,-0.03860633546090059,86.0,Usability,Tablet,Transit,0.0
P0224,2024-01-16,Weekly_Summary,Experienced some lag during peak hours.,,0.4184986426979496,108.0,Usability,Tablet,Transit,0.0
P0225,2024-01-07,Weekly_Summary,The design is visually appealing but functionality needs work.,Negative,-0.8321938672385468,42.0,Value,Tablet,Office,1.0
P0226,2024-01-08,Weekly_Summary,The design is visually appealing but functionality needs work.,Negative,-0.3440784158790472,21.0,Usability,Tablet,Transit,0.0
P0227,2024-01-13,Weekly_Summary,Found the interface intuitive and easy to navigate.,Positive,0.8543954965715491,12.0,Usability,Mobile,Home,0.0
P0228,2024-01-25,Afternoon_Activity,The design is visually appealing but functionality needs work.,Negative,-0.4899792138181307,35.0,,,Transit,0.0
P0229,2024-01-16,Weekly_Summary,Experienced some lag during peak hours.,Mixed,0.289261747340302,22.0,Aesthetics,Tablet,Office,1.0
P0230,2024-01-20,Evening_Reflection,The design is visually appealing but functionality needs work.,Mixed,0.6476554620294404,37.0,Usability,Desktop,Other,0.0
P0231,2024-01-23,Morning_Routine,Found the interface intuitive and easy to navigate.,Neutral,-0.039494626723790456,15.0,Usability,Desktop,Home,0.0
P0232,2024-01-28,Weekly_Summary,"Overall positive experience, would recommend.",Mixed,0.38268104431487204,99.0,Aesthetics,Tablet,Home,0.0
P0233,2024-01-25,Morning_Routine,"Overall positive experience, would recommend.",Negative,-1.0,40.0,Aesthetics,Desktop,Transit,0.0
P0234,2024-01-24,,The design is visually appealing but functionality needs work.,Positive,0.29157362228668743,46.0,Value,Tablet,Home,0.0
P0235,2024-01-20,Morning_Routine,Experienced some lag during peak hours.,Negative,-0.6783190331673558,33.0,Emotional_Response,Tablet,Office,0.0
P0236,2024-01-09,Afternoon_Activity,The design is visually appealing but functionality needs work.,Mixed,-0.06706252615367274,85.0,Emotional_Response,Mobile,Transit,1.0
P0237,2024-01-06,Evening_Reflection,"Overall positive experience, would recommend.",Mixed,0.4763263092329666,90.0,Usability,Tablet,,0.0
,2024-01-13,Afternoon_Activity,Experienced some lag during peak hours.,Mixed,-0.3732466591580541,160.0,Usability,Desktop,Office,0.0
P0239,2024-01-17,Weekly_Summary,Experienced some lag during peak hours.,Negative,-0.5633520606252741,133.0,Performance,Desktop,Other,1.0
P0240,,Morning_Routine,Frustrated with the number of steps required.,Neutral,0.24135007902810202,47.0,Emotional_Response,Tablet,Transit,0.0
,2024-01-30,Weekly_Summary,Found the interface intuitive and easy to navigate.,Neutral,-0.48649435713322237,66.0,Usability,Mobile,Home,1.0
P0242,2024-01-18,Morning_Routine,Found the interface intuitive and easy to navigate.,Mixed,0.022101994127457794,41.0,Aesthetics,Desktop,Home,0.0
P0243,2024-01-12,Afternoon_Activity,Frustrated with the number of steps required.,Mixed,0.7681370751981823,,Value,Tablet,Home,0.0
P0244,2024-01-19,Afternoon_Activity,"Overall positive experience, would recommend.",Negative,-0.45145769917290446,89.0,Emotional_Response,Mobile,Transit,0.0
P0245,2024-01-09,Weekly_Summary,The design is visually appealing but functionality needs work.,Neutral,-0.1352749768391753,130.0,Value,Tablet,Home,0.0
P0246,2024-01-11,Weekly_Summary,Frustrated with the number of steps required.,Mixed,-0.783358365664132,41.0,Aesthetics,Tablet,Home,0.0
P0247,2024-01-18,Afternoon_Activity,Experienced some lag during peak hours.,Mixed,-0.5178537099542115,10.0,Aesthetics,Desktop,Transit,0.0
P0248,2024-01-11,Morning_Routine,Frustrated with the number of steps required.,Negative,-0.31849107818011796,47.0,Performance,Desktop,Other,0.0
P0249,2024-01-26,Weekly_Summary,"Overall positive experience, would recommend.",Neutral,0.06549936461808441,33.0,Emotional_Response,Desktop,Transit,0.0
P0250,2024-01-19,Evening_Reflection,Experienced some lag during peak hours.,Negative,-0.7947158189047009,35.0,Aesthetics,Mobile,Other,0.0
P0251,2024-01-04,Morning_Routine,Found the interface intuitive and easy to navigate.,Negative,-0.8157041465896795,87.0,Performance,Mobile,Transit,0.0
P0252,2024-01-12,Evening_Reflection,Found the interface intuitive and easy to navigate.,Positive,0.8002177530757684,23.0,Performance,Mobile,Office,0.0
P0253,2024-01-02,Weekly_Summary,Found the interface intuitive and easy to navigate.,Negative,-0.15395481643296077,36.0,,Desktop,Office,1.0
P0254,2024-01-25,Afternoon_Activity,The design is visually appealing but functionality needs work.,Negative,-0.9290115211834404,14.0,Emotional_Response,Mobile,Office,0.0
P0255,2024-01-05,Weekly_Summary,The design is visually appealing but functionality needs work.,Positive,0.9592908404775841,169.0,Value,Desktop,Office,0.0
P0256,2024-01-10,Morning_Routine,Frustrated with the number of steps required.,Mixed,-0.13453010948259855,52.0,Performance,Desktop,Transit,1.0
P0257,2024-01-29,Afternoon_Activity,Experienced some lag during peak hours.,Positive,1.0,187.0,Aesthetics,Desktop,Office,0.0
P0258,2024-01-29,Weekly_Summary,Found the interface intuitive and easy to navigate.,Negative,-0.6931312887571992,142.0,Performance,Mobile,Office,0.0
P0259,2024-01-25,Weekly_Summary,Found the interface intuitive and easy to navigate.,Negative,-0.7469971489518439,43.0,Performance,Desktop,Home,0.0
P0260,2024-01-20,Afternoon_Activity,The design is visually appealing but functionality needs work.,Positive,1.0,60.0,Aesthetics,Tablet,Office,0.0
P0261,2024-01-25,Afternoon_Activity,Frustrated with the number of steps required.,Neutral,-0.008648373757963644,71.0,Aesthetics,Desktop,Other,0.0
P0262,,Evening_Reflection,Experienced some lag during peak hours.,Positive,0.5356312658271937,55.0,Value,Desktop,Transit,0.0
P0263,2024-01-01,Afternoon_Activity,Experienced some lag during peak hours.,Positive,0.25525679114999716,36.0,Usability,Tablet,Office,0.0
P0264,2024-01-05,Afternoon_Activity,Frustrated with the number of steps required.,Mixed,0.10316585474914078,172.0,Performance,Desktop,Home,1.0
P0265,2024-01-15,Evening_Reflection,Experienced some lag during peak hours.,Mixed,0.16085905216684762,,Value,Desktop,Office,0.0
P0266,2024-01-09,Weekly_Summary,The design is visually appealing but functionality needs work.,Mixed,0.8981889644571966,52.0,Usability,Desktop,Home,0.0
P0267,2024-01-21,Evening_Reflection,Frustrated with the number of steps required.,Positive,0.7822765427045796,139.0,Emotional_Response,Tablet,Other,0.0
P0268,2024-01-13,Morning_Routine,Found the interface intuitive and easy to navigate.,Mixed,0.45785320148092135,59.0,Emotional_Response,Mobile,Transit,0.0
P0269,2024-01-24,Morning_Routine,"Overall positive experience, would recommend.",Neutral,0.00369110114812337,51.0,Value,,Other,0.0
P0270,2024-01-22,Afternoon_Activity,Frustrated with the number of steps required.,Positive,0.7968207004586144,32.0,Value,Desktop,Other,0.0
P0271,2024-01-07,Evening_Reflection,"Overall positive experience, would recommend.",Neutral,0.19016643418952195,65.0,Value,Desktop,Transit,1.0
P0272,2024-01-18,Morning_Routine,The design is visually appealing but functionality needs work.,Positive,0.7415067869875525,38.0,Aesthetics,Tablet,Home,
P0273,2024-01-11,Afternoon_Activity,The design is visually appealing but functionality needs work.,Mixed,0.1274816407270881,68.0,Usability,Tablet,Other,0.0
P0274,2024-01-02,Weekly_Summary,Found the interface intuitive and easy to navigate.,Mixed,-0.784797094729195,15.0,Usability,Tablet,Home,0.0
P0275,2024-01-26,Evening_Reflection,Experienced some lag during peak hours.,Negative,-0.6000430289731293,100.0,Value,Tablet,Office,0.0
P0276,2024-01-26,Evening_Reflection,The design is visually appealing but functionality needs work.,Negative,-0.5192621215831829,49.0,Performance,Desktop,Home,
P0277,2024-01-24,Morning_Routine,Found the interface intuitive and easy to navigate.,,-0.06333359960349647,76.0,Performance,Desktop,Transit,0.0
P0278,2024-01-30,Weekly_Summary,Found the interface intuitive and easy to navigate.,Neutral,0.28824205899474137,37.0,Usability,Mobile,Home,1.0
P0279,2024-01-12,Morning_Routine,Frustrated with the number of steps required.,Neutral,0.1018882301760493,22.0,,Tablet,Home,0.0
P0280,2024-01-27,Evening_Reflection,Frustrated with the number of steps required.,Negative,-0.6358806293722794,,Performance,Tablet,Other,0.0
P0281,2024-01-17,Weekly_Summary,Experienced some lag during peak hours.,Mixed,0.4801033784784573,68.0,Emotional_Response,Tablet,Home,0.0
P0282,2024-01-15,Evening_Reflection,"Overall positive experience, would recommend.",Negative,-0.843979608237121,77.0,Aesthetics,Mobile,Transit,0.0
P0283,2024-01-01,Morning_Routine,Found the interface intuitive and easy to navigate.,Mixed,-0.10685946899885589,14.0,Usability,Desktop,,1.0
,2024-01-10,Morning_Routine,Experienced some lag during peak hours.,Neutral,0.18315065206047038,46.0,Aesthetics,Mobile,,1.0
P0285,2024-01-09,Weekly_Summary,"Overall positive experience, would recommend.",Negative,-0.8695364154016418,104.0,Emotional_Response,Tablet,Office,1.0
P0286,2024-01-18,Afternoon_Activity,Experienced some lag during peak hours.,Mixed,-0.43962434464267025,128.0,Usability,Desktop,Other,0.0
P0287,2024-01-12,Weekly_Summary,"Overall positive experience, would recommend.",Mixed,0.2890908634853902,50.0,Performance,Desktop,Home,0.0
P0288,2024-01-04,Weekly_Summary,Found the interface intuitive and easy to navigate.,Positive,0.6844601237652692,104.0,Aesthetics,Mobile,Other,0.0
P0289,2024-01-21,Evening_Reflection,Frustrated with the number of steps required.,Negative,-1.0,56.0,Value,Tablet,Transit,
P0290,2024-01-04,Evening_Reflection,"Overall positive experience, would recommend.",Neutral,0.17260774233227286,66.0,Usability,Desktop,Office,0.0
,2024-01-29,Afternoon_Activity,,Positive,0.8379680044316297,54.0,Value,Desktop,Home,0.0
P0292,2024-01-09,Evening_Reflection,The design is visually appealing but functionality needs work.,Negative,-0.35771504376882485,19.0,Aesthetics,Tablet,Home,1.0
P0293,2024-01-09,Evening_Reflection,Found the interface intuitive and easy to navigate.,Neutral,0.19507136190105112,113.0,Value,Mobile,Office,0.0
P0294,2024-01-27,Afternoon_Activity,The design is visually appealing but functionality needs work.,Neutral,0.2785880471849775,88.0,Aesthetics,Tablet,Office,1.0
P0295,2024-01-09,Afternoon_Activity,The design is visually appealing but functionality needs work.,Positive,0.7406311872489132,49.0,Value,Tablet,Other,0.0
P0296,2024-01-14,Afternoon_Activity,"Overall positive experience, would recommend.",Neutral,-0.046458797267613566,,Value,Mobile,Transit,0.0
P0297,,Evening_Reflection,The design is visually appealing but functionality needs work.,Positive,0.37626085011025245,283.0,Usability,Tablet,Transit,1.0
,2024-01-20,Afternoon_Activity,"Overall positive experience, would recommend.",Mixed,-0.04387897462863761,21.0,Aesthetics,Desktop,Home,1.0
P0299,2024-01-02,Evening_Reflection,Found the interface intuitive and easy to navigate.,Neutral,,19.0,Aesthetics,Tablet,Home,0.0
P0300,2024-01-18,Morning_Routine,Experienced some lag during peak hours.,Positive,0.40552923199454977,46.0,Performance,Tablet,Transit,1.0
P0301,2024-01-09,Evening_Reflection,The design is visually appealing but functionality needs work.,Positive,0.42219710084802725,20.0,Performance,Desktop,Other,1.0
P0302,2024-01-13,Evening_Reflection,Found the interface intuitive and easy to navigate.,Neutral,0.035025925740198686,130.0,Usability,Tablet,Home,0.0
P0303,2024-01-11,Afternoon_Activity,Found the interface intuitive and easy to navigate.,Neutral,0.168575036262399,86.0,Emotional_Response,Mobile,Office,1.0
P0304,2024-01-17,Morning_Routine,Frustrated with the number of steps required.,Neutral,-0.004362833772264689,128.0,Aesthetics,Desktop,Other,0.0
P0305,2024-01-14,Afternoon_Activity,"Overall positive experience, would recommend.",Mixed,-0.09646176587797296,180.0,,Tablet,Office,0.0
P0306,2024-01-24,Morning_Routine,The design is visually appealing but functionality needs work.,Neutral,-0.21901463737072363,19.0,Value,Desktop,Home,0.0
P0307,2024-01-09,Evening_Reflection,"Overall positive experience, would recommend.",Mixed,-0.03782513948493205,310.0,Performance,Tablet,Office,0.0
P0308,2024-01-07,Morning_Routine,The design is visually appealing but functionality needs work.,Positive,,48.0,Performance,Tablet,Home,0.0
P0309,2024-01-07,Morning_Routine,Experienced some lag during peak hours.,Negative,-0.5789615248712466,45.0,Value,Mobile,Other,0.0
P0310,2024-01-16,Morning_Routine,"Overall positive experience, would recommend.",Positive,0.8106360513840839,184.0,Usability,Desktop,Office,0.0
P0311,2024-01-18,Morning_Routine,The design is visually appealing but functionality needs work.,Positive,1.0,30.0,Aesthetics,Desktop,Transit,0.0
P0312,2024-01-30,Weekly_Summary,The design is visually appealing but functionality needs work.,Neutral,-0.33309770234117275,83.0,Aesthetics,Mobile,Home,1.0
P0313,2024-01-20,Afternoon_Activity,"Overall positive experience, would recommend.",Positive,0.3104852075130028,24.0,Performance,Desktop,Office,0.0
P0314,2024-01-22,Weekly_Summary,The design is visually appealing but functionality needs work.,Mixed,0.9305776013075425,51.0,Emotional_Response,Tablet,Transit,1.0
P0315,2024-01-22,Morning_Routine,Experienced some lag during peak hours.,Negative,-0.5230798859418583,38.0,Emotional_Response,Desktop,Home,0.0
P0316,2024-01-20,Weekly_Summary,"Overall positive experience, would recommend.",Mixed,0.3721194173550589,51.0,Usability,Mobile,Other,0.0
P0317,2024-01-12,Evening_Reflection,"Overall positive experience, would recommend.",Mixed,0.30908337044828355,67.0,Performance,Mobile,Transit,0.0
P0318,2024-01-05,Evening_Reflection,Found the interface intuitive and easy to navigate.,Mixed,-0.36894470416723407,64.0,Emotional_Response,Mobile,Other,0.0
P0319,2024-01-11,Afternoon_Activity,The design is visually appealing but functionality needs work.,Negative,-0.8520571424819335,88.0,Value,Tablet,Transit,0.0
P0320,2024-01-25,Afternoon_Activity,Frustrated with the number of steps required.,Positive,-0.16922398914152265,28.0,Usability,Mobile,Home,0.0
P0321,2024-01-03,Evening_Reflection,The design is visually appealing but functionality needs work.,Positive,1.0,54.0,Usability,Desktop,Other,0.0
P0322,2024-01-19,Afternoon_Activity,The design is visually appealing but functionality needs work.,Positive,0.3849201256948644,13.0,Emotional_Response,Desktop,Home,0.0
P0323,2024-01-01,Morning_Routine,The design is visually appealing but functionality needs work.,Neutral,-0.10846141304496755,32.0,Emotional_Response,Tablet,Office,0.0
P0324,2024-01-26,Morning_Routine,Experienced some lag during peak hours.,Negative,0.002172201489769306,31.0,Emotional_Response,Desktop,Home,0.0
P0325,2024-01-28,Morning_Routine,Found the interface intuitive and easy to navigate.,Neutral,-0.1638063203592787,77.0,Value,Mobile,Other,1.0
P0326,2024-01-22,Evening_Reflection,"Overall positive experience, would recommend.",Negative,-0.5832925949754495,62.0,Aesthetics,Mobile,Home,0.0
P0327,,Afternoon_Activity,"Overall positive experience, would recommend.",Negative,-1.0,33.0,Aesthetics,Tablet,Office,0.0
P0328,2024-01-03,Evening_Reflection,Experienced some lag during peak hours.,Mixed,-0.05911028579186785,40.0,Performance,Tablet,Transit,0.0
P0329,2024-01-13,Weekly_Summary,The design is visually appealing but functionality needs work.,Neutral,-0.19818275280788913,9.0,Value,Tablet,Transit,0.0
P0330,2024-01-07,Afternoon_Activity,The design is visually appealing but functionality needs work.,Neutral,-0.1762873254752592,47.0,Emotional_Response,Tablet,Other,0.0
P0331,2024-01-18,Afternoon_Activity,"Overall positive experience, would recommend.",Neutral,-0.03853251708699563,17.0,Emotional_Response,Desktop,Home,1.0
P0332,2024-01-05,Evening_Reflection,"Overall positive experience, would recommend.",Mixed,0.01014673172987458,115.0,Emotional_Response,Tablet,Other,0.0
P0333,2024-01-14,Afternoon_Activity,"Overall positive experience, would recommend.",Neutral,-0.013074567904614988,12.0,Aesthetics,Desktop,Transit,1.0
P0334,2024-01-01,Evening_Reflection,Experienced some lag during peak hours.,Mixed,-0.3338899420963715,30.0,Value,Mobile,Home,0.0
P0335,2024-01-27,Morning_Routine,The design is visually appealing but functionality needs work.,Positive,0.33643253078357965,108.0,Performance,Mobile,Home,0.0
P0336,2024-01-23,Morning_Routine,"Overall positive experience, would recommend.",Positive,0.8351243894471609,22.0,Usability,Tablet,Office,0.0
P0337,2024-01-12,Afternoon_Activity,"Overall positive experience, would recommend.",Neutral,-0.11045547753564798,61.0,Value,Tablet,Home,0.0
P0338,2024-01-14,Weekly_Summary,"Overall positive experience, would recommend.",Mixed,0.9692095856058873,329.0,Value,Mobile,Home,
P0339,2024-01-27,Evening_Reflection,Experienced some lag during peak hours.,Neutral,-0.2252742078502167,45.0,Emotional_Response,Tablet,Office,0.0
P0340,2024-01-03,Afternoon_Activity,Found the interface intuitive and easy to navigate.,Mixed,0.28407200455409864,,,Mobile,,0.0
P0341,2024-01-09,Weekly_Summary,Found the interface intuitive and easy to navigate.,Positive,0.6615117093796742,52.0,Emotional_Response,Tablet,Home,0.0
P0342,2024-01-10,Morning_Routine,Experienced some lag during peak hours.,Negative,-0.8558090823515949,47.0,Emotional_Response,Tablet,Home,
P0343,2024-01-02,Weekly_Summary,Experienced some lag during peak hours.,Mixed,-0.3868570816514459,76.0,Aesthetics,Tablet,Other,0.0
P0344,2024-01-11,Weekly_Summary,,Negative,-0.8129103202528032,25.0,Usability,Desktop,Office,0.0
P0345,2024-01-16,Afternoon_Activity,Experienced some lag during peak hours.,Mixed,0.6592488771870657,74.0,Usability,Tablet,Transit,0.0
P0346,2024-01-28,Morning_Routine,"Overall positive experience, would recommend.",Negative,-1.0,201.0,Aesthetics,Mobile,Office,0.0
P0347,2024-01-14,Evening_Reflection,Experienced some lag during peak hours.,Positive,0.5931376342267963,58.0,Aesthetics,Tablet,,0.0
P0348,2024-01-09,Weekly_Summary,"Overall positive experience, would recommend.",Mixed,0.761575126331149,,Aesthetics,Tablet,Office,0.0
P0349,2024-01-17,Morning_Routine,Experienced some lag during peak hours.,Neutral,0.1142545068494803,45.0,Performance,Desktop,Other,1.0
P0350,2024-01-13,Afternoon_Activity,"Overall positive experience, would recommend.",Mixed,-0.7492362009792175,28.0,Usability,Tablet,Other,0.0
P0351,2024-01-16,Weekly_Summary,Experienced some lag during peak hours.,Mixed,-0.9111300877154277,37.0,Value,Desktop,Transit,0.0
P0352,2024-01-06,Morning_Routine,"Overall positive experience, would recommend.",Neutral,-0.27916637477827855,48.0,Value,Tablet,Transit,0.0
P0353,2024-01-12,Weekly_Summary,"Overall positive experience, would recommend.",Positive,0.4328665746919316,34.0,Usability,Mobile,Office,0.0
P0354,2024-01-21,Morning_Routine,Experienced some lag during peak hours.,Neutral,0.00525689655563277,33.0,Value,Desktop,Office,0.0
P0355,2024-01-15,Morning_Routine,,Negative,-0.4162308524928404,,Usability,Mobile,Transit,0.0
P0356,2024-01-26,Weekly_Summary,Experienced some lag during peak hours.,Neutral,0.07925303172672049,254.0,Aesthetics,Desktop,Transit,0.0
P0357,2024-01-04,Morning_Routine,Frustrated with the number of steps required.,Neutral,-0.16342312423660632,122.0,Emotional_Response,Tablet,Home,0.0
P0358,2024-01-25,Morning_Routine,Found the interface intuitive and easy to navigate.,Positive,0.5812715809292782,134.0,Performance,Tablet,Other,0.0
P0359,2024-01-13,,The design is visually appealing but functionality needs work.,Neutral,-0.15592179514604299,186.0,Usability,Tablet,Home,0.0
P0360,2024-01-01,Evening_Reflection,Experienced some lag during peak hours.,Positive,0.8999366260288865,31.0,Usability,Desktop,Office,0.0
P0361,2024-01-17,Weekly_Summary,Found the interface intuitive and easy to navigate.,Positive,0.9612566762524432,13.0,Aesthetics,Desktop,Office,0.0
P0362,2024-01-23,Morning_Routine,"Overall positive experience, would recommend.",Positive,1.0,129.0,Performance,Tablet,,1.0
P0363,2024-01-22,Weekly_Summary,The design is visually appealing but functionality needs work.,Neutral,-0.0245975537551857,50.0,Aesthetics,Tablet,Other,0.0
P0364,2024-01-03,Afternoon_Activity,The design is visually appealing but functionality needs work.,Negative,-0.65568539696281,62.0,Usability,Tablet,Other,0.0
P0365,2024-01-14,Morning_Routine,Experienced some lag during peak hours.,Neutral,0.14675304770450698,52.0,Value,Mobile,Transit,0.0
P0366,2024-01-11,Afternoon_Activity,Experienced some lag during peak hours.,Neutral,0.0799737643883588,52.0,Performance,Desktop,Transit,1.0
P0367,2024-01-23,Morning_Routine,Experienced some lag during peak hours.,Neutral,-0.000458864717146373,353.0,Value,Mobile,Office,0.0
P0368,2024-01-29,Weekly_Summary,Found the interface intuitive and easy to navigate.,Positive,0.5474816184124303,40.0,Emotional_Response,Mobile,Office,0.0
P0369,2024-01-20,Weekly_Summary,Experienced some lag during peak hours.,Positive,1.0,50.0,Performance,Mobile,Home,0.0
P0370,2024-01-24,Morning_Routine,The design is visually appealing but functionality needs work.,Positive,0.7949997181864149,11.0,,Mobile,Office,0.0
P0371,2024-01-18,Evening_Reflection,The design is visually appealing but functionality needs work.,Mixed,-0.3830941473292045,35.0,Performance,Mobile,Home,0.0
P0372,2024-01-14,Weekly_Summary,Experienced some lag during peak hours.,Positive,0.6093432270336939,46.0,Emotional_Response,Desktop,Home,0.0
P0373,2024-01-08,Afternoon_Activity,"Overall positive experience, would recommend.",Mixed,-0.15690777954281337,17.0,Aesthetics,Mobile,Office,0.0
P0374,2024-01-30,Weekly_Summary,Found the interface intuitive and easy to navigate.,Neutral,0.11323417413097159,40.0,Emotional_Response,Desktop,,0.0
P0375,2024-01-07,Weekly_Summary,Found the interface intuitive and easy to navigate.,Negative,-0.7302570976060695,91.0,Value,Desktop,Transit,0.0
P0376,2024-01-23,Afternoon_Activity,Experienced some lag during peak hours.,Neutral,-0.027649731406054534,55.0,Usability,Tablet,Office,0.0
,2024-01-27,Afternoon_Activity,Frustrated with the number of steps required.,Negative,-0.896158716726049,63.0,Usability,Desktop,Other,0.0
P0378,2024-01-14,Morning_Routine,The design is visually appealing but functionality needs work.,Positive,1.0,33.0,Emotional_Response,Tablet,Transit,0.0
P0379,2024-01-17,Morning_Routine,Found the interface intuitive and easy to navigate.,Positive,0.9141782892443682,68.0,Value,Tablet,Transit,0.0
P0380,2024-01-25,Evening_Reflection,Frustrated with the number of steps required.,Positive,0.9324918433631376,28.0,Aesthetics,Mobile,Office,0.0
P0381,2024-01-25,Weekly_Summary,"Overall positive experience, would recommend.",Negative,-0.6843604295846089,85.0,Emotional_Response,Tablet,Other,0.0
P0382,2024-01-08,Morning_Routine,"Overall positive experience, would recommend.",Neutral,-0.11719512607022753,17.0,Usability,Desktop,Home,1.0
P0383,2024-01-28,Evening_Reflection,Experienced some lag during peak hours.,Neutral,0.6208414157872756,31.0,Usability,Tablet,Other,0.0
P0384,2024-01-02,Weekly_Summary,Frustrated with the number of steps required.,Neutral,-0.34985127966287743,42.0,Usability,Desktop,Office,0.0
P0385,2024-01-29,Morning_Routine,Experienced some lag during peak hours.,Negative,-0.5417926749849138,70.0,Aesthetics,Desktop,Home,0.0
P0386,2024-01-12,Evening_Reflection,Frustrated with the number of steps required.,Positive,0.7199248539467882,91.0,Usability,Mobile,Transit,0.0
P0387,2024-01-18,Morning_Routine,Found the interface intuitive and easy to navigate.,Negative,-0.7498519131090639,55.0,Value,Desktop,Office,0.0
P0388,2024-01-10,Weekly_Summary,"Overall positive experience, would recommend.",Positive,0.5061452147928175,33.0,Aesthetics,Mobile,Office,0.0
P0389,2024-01-14,Morning_Routine,The design is visually appealing but functionality needs work.,Neutral,-0.14630586842759932,150.0,Aesthetics,Desktop,Transit,0.0
P0390,2024-01-11,Evening_Reflection,The design is visually appealing but functionality needs work.,,-0.1162105648904392,,Value,Mobile,Home,0.0
P0391,2024-01-08,Morning_Routine,The design is visually appealing but functionality needs work.,Positive,1.0,15.0,Emotional_Response,Tablet,Home,0.0
P0392,2024-01-08,Afternoon_Activity,,Neutral,0.011911184956055733,67.0,Aesthetics,Desktop,Home,0.0
P0393,2024-01-04,Weekly_Summary,Found the interface intuitive and easy to navigate.,Negative,-0.3321350437223767,53.0,Performance,Desktop,Transit,0.0
P0394,2024-01-06,Afternoon_Activity,The design is visually appealing but functionality needs work.,Positive,0.7739879371078345,58.0,Aesthetics,Mobile,Home,0.0
P0395,2024-01-21,Weekly_Summary,Frustrated with the number of steps required.,Negative,-0.6876842579449076,18.0,Aesthetics,Desktop,Other,0.0
P0396,2024-01-17,Afternoon_Activity,"Overall positive experience, would recommend.",Mixed,0.09988297939969033,43.0,Value,Tablet,Other,1.0
P0397,2024-01-22,Morning_Routine,"Overall positive experience, would recommend.",Mixed,0.2749671277514361,29.0,,Tablet,Transit,0.0
P0398,2024-01-10,Evening_Reflection,Found the interface intuitive and easy to navigate.,Negative,-0.8182160752428881,14.0,Aesthetics,Desktop,Home,0.0
P0399,2024-01-16,Evening_Reflection,Found the interface intuitive and easy to navigate.,Negative,-0.6144027038679616,62.0,,Tablet,Office,0.0
P0400,2024-01-06,Weekly_Summary,Found the interface intuitive and easy to navigate.,Negative,-0.23219941422175464,179.0,Value,Tablet,Transit,0.0
P0401,2024-01-22,Weekly_Summary,Frustrated with the number of steps required.,Neutral,-0.0833898118395903,81.0,Aesthetics,Desktop,Office,0.0
